comment,id,rating,Вопрос решен,Качество выполненной работы,Компетентность работника в общение,Не удовлетворен,Скорость выполненной работы,Не понравился результат,Не понравилось качество
Роман и его коллега СУПЕР специалисты 👍🏻👍🏻👍🏻,3942831.0,5.0,1,0,0,0,0,0,0
Спасибо большое Мария🤝 👍,3942841.0,5.0,1,0,0,0,0,0,0
"Огромное спасибо, за помощь и проделанную Вами работу!",3942887.0,5.0,1,0,0,0,0,0,0
Молодцы,3942907.0,4.0,1,0,0,0,0,0,0
Большое спасибо Ольге - очень помогла и ответила на все вопросы ❤️❤️❤️,3943072.0,5.0,1,0,1,0,0,0,0
выполнена отлично!,3943196.0,5.0,1,0,0,0,0,0,0
Спасибо за быстрое реагирование заявки ,3943364.0,5.0,1,0,0,0,1,0,0
"все работает,спасибо",3943589.0,5.0,1,0,0,0,0,0,0
супербыстро. спасибо,3943607.0,5.0,1,0,0,0,1,0,0
Огромное спасибо сантехнику Геннадию за качественно оказанную услугу и профессионализм. Приятно иметь дело с такими людьми.,3943634.0,5.0,1,1,0,0,0,0,0
спасибо большое!,3943909.0,5.0,1,0,0,0,0,0,0
Спасибо! Вопрос решен в сжатые сроки и была предоставлена обратная связь.,3944008.0,5.0,1,0,1,0,0,0,0
электрик снял показания. будем ждать ответ,3944164.0,5.0,0,0,0,1,0,0,0
"спасибо, оперативно_x000D__x000D_
_x000D__x000D_
",3944245.0,5.0,1,0,0,0,1,0,0
спасибо огромное за понимание!,3944488.0,5.0,1,0,0,0,0,0,0
Течь устранена,3944509.0,5.0,1,0,0,0,0,0,0
"Оперативно, спасибо ",3944602.0,5.0,1,0,0,0,1,0,0
"Спасибо за проверку, за обратный звонок и разъяснение ",3944648.0,5.0,1,1,1,0,0,0,0
"спасибо, но можно убирать регулярно и  без заявок",3944742.0,5.0,1,0,0,0,0,0,0
Быстро! Оперативно,3944810.0,5.0,1,0,0,0,1,0,0
Спасибо большое!!!,3944852.0,5.0,1,0,0,0,0,0,0
Оперативно решила проблему),3944861.0,5.0,1,0,0,0,1,0,0
Всё быстро и оперативно!,3944876.0,5.0,1,0,0,0,1,0,0
"Спасибо большое, всё отлично👍",3944996.0,5.0,1,0,0,0,0,0,0
Все быстро и в срок. Спасибо ,3945026.0,5.0,1,0,0,0,1,0,0
очень добрая женщина,3945035.0,5.0,1,0,1,0,0,0,0
Спасибо Вам большое 🌹,3945081.0,5.0,1,0,0,0,0,0,0
"небольшая неточность в консультации- нужно набрать код от домофона и нажать ""колокольчик"" на панели, иначе в домашний подъезд не пропускают ;)",3945243.0,4.0,1,0,0,0,0,1,0
Супер специалисты,3945310.0,5.0,1,0,0,0,0,0,0
Все на высшем уровне!,3945457.0,5.0,1,1,0,0,0,0,0
Отлично !,3945577.0,5.0,1,0,0,0,0,0,0
"Выполнено быстро, но хотелось бы, чтобы этого не происходило.",3945582.0,5.0,1,0,0,0,1,0,0
"спасибо_x000D__x000D_
",3945682.0,5.0,1,0,0,0,0,0,0
все рассказали и объяснили,3945698.0,5.0,1,0,1,0,0,0,0
"Спасибо большое!_x000D__x000D_
",3945713.0,5.0,1,0,0,0,0,0,0
"Спасибо большое, все отлично! ",3945720.0,5.0,1,0,0,0,0,0,0
"все оперативно, быстро, спасибо! ",3945746.0,5.0,1,0,0,0,1,0,0
Очень оперативно!,3945765.0,5.0,1,0,0,0,1,0,0
"Спасибо. На удивление, вопрос был решён быстро и оперативно. ",3945794.0,5.0,1,0,0,0,1,0,0
"Решил ситуацию быстро, спасибо._x000D__x000D_
",3945901.0,5.0,1,0,0,0,1,0,0
"Спасибо большое, все выполнено быстро и качественно 😊👍",3946019.0,5.0,1,1,0,0,1,0,0
Андрей всё сделал хорошо ,3946026.0,5.0,1,1,0,0,0,0,0
"Спасибо, очень оперативно!",3946151.0,5.0,1,0,0,0,1,0,0
Хорошо ,3946206.0,5.0,1,0,0,0,0,0,0
спасибо за оперативность!,3946215.0,5.0,1,0,0,0,1,0,0
"да, спасибо,теперь лифт заработал",3946274.0,5.0,1,0,0,0,0,0,0
Специалист прекрасно выполнил работу! Благодарна за отзывчивость. Больше бы таких сотрудников.,3946414.0,5.0,1,0,1,0,0,0,0
"супер_x000D__x000D_
спасибо ",3946559.0,5.0,1,0,0,0,0,0,0
"быстро решили проблему_x000D__x000D_
",3946690.0,5.0,1,0,0,0,1,0,0
Очень оперативно справились 👍🏼,3946716.0,5.0,1,0,0,0,1,0,0
Спасибо очень быстро отреагировали,3946729.0,5.0,1,0,0,0,1,0,0
"Все сделано оперативно, мастер Воронков Сергей сделал все быстро ",3946768.0,5.0,1,0,0,0,1,0,0
Очень оперативно решили проблему,3946799.0,5.0,1,0,0,0,1,0,0
"Все хорошо, спасибо ",3946853.0,5.0,1,0,0,0,0,0,0
Добрый день. Работы исполнены. Благодарю.,3946899.0,5.0,1,0,0,0,0,0,0
"Спасибо Татьяне, всю информацию обновили",3946934.0,5.0,1,0,1,0,0,0,0
спасибо.,3947149.0,5.0,1,0,0,0,0,0,0
спасибо за оперативность!!,3947219.0,5.0,1,0,0,0,1,0,0
"Очень подробно, большое спасибо за консультацию! ",3947311.0,5.0,1,0,1,0,0,0,0
Огромное спасибо Сергею,3947432.0,5.0,1,0,0,0,0,0,0
"отзывчивые, приятные, готовы были сразу оформить акт, но ещё раз проверили сушилку, и обнаружили, сто есть кнопка включения",3947727.0,5.0,1,0,1,0,0,0,0
"Спасибо что в нашей УК есть такие специалисты._x000D__x000D_
Причина отсутствия электричества была найдена сразу и быстро устранена.",3947806.0,5.0,1,0,0,0,1,0,0
Большое спасибо за роботу.,3947834.0,5.0,1,0,0,0,0,0,0
Прекрасно выполненная работа. Получил ценную рекомендацию на будущее. Спасибо!,3947929.0,5.0,1,1,1,0,0,0,0
быстро отключили пожарную вытяжку,3947984.0,5.0,1,0,0,0,0,0,0
Потрясающе 😻 ,3948043.0,5.0,1,0,0,0,0,0,0
Сделали все быстро и качественно ,3948159.0,5.0,1,1,0,0,1,0,0
"Быстро приехал мастер , составили акт . ",3948185.0,5.0,1,0,0,0,1,0,0
"Спасибо, Татьяна!!",3948217.0,5.0,1,0,0,0,0,0,0
"супер мега оперативно, спасибо !)_x000D__x000D_
",3948226.0,5.0,1,0,0,0,1,0,0
Отличная работа мастера. Быстро и качественно,3948403.0,5.0,1,1,0,0,1,0,0
"Большое спасибо за своевременную обратную связь! Всё чётко объяснили,культурно!",3948418.0,5.0,1,0,1,0,0,0,0
"отличный мастер!_x000D__x000D_
большое спасибо за помощь!",3948436.0,5.0,1,0,0,0,0,0,0
Благодарим за оперативность и понимание,3948528.0,5.0,1,0,1,0,1,0,0
Спасибо большое за оперативность и качество!❤,3948632.0,5.0,1,1,0,0,1,0,0
"спасибо, что решили свою проблему, а то как то не очень, платишь вовремя, а тебе про долг пишут. ",3948735.0,5.0,1,0,0,0,0,0,0
"разобрались, спасибо ",3948738.0,5.0,1,0,0,0,0,0,0
Спасибо 👍,3948896.0,5.0,1,0,0,0,0,0,0
"Мастер быстро пришёл, быстро понял в чем проблема и быстро устранил её, в общем всё отлично, спасибо ",3948958.0,5.0,1,1,0,0,1,0,0
Работа выполнена на отлично! Быстро и качественно! Спасибо большое! ,3949033.0,5.0,1,1,0,0,1,0,0
спасибо. молодцы!,3949214.0,5.0,1,0,0,0,0,0,0
Спасибо за быстрое и качественное решение вопроса ,3949304.0,5.0,1,1,0,0,1,0,0
Все отлично! Специалист пришёл через 30 минут после заявки. Все оперативно починил. ,3949394.0,5.0,1,0,0,0,1,0,0
оперативно ,3949543.0,5.0,1,0,0,0,1,0,0
спасибо огромное. но уборка лифта это временное решение проблеммы. потому что в них гадят систематически. просьба выявить и наказать нарушителей,3949561.0,5.0,1,0,0,0,1,0,0
"Мастер - Самый Лучший! Спасибо Вам Огромное за таких сотрудников!!!! _x000D__x000D_
",3949596.0,5.0,1,0,0,0,0,0,0
"Спасибо! Так быстро сделали , красивую светодиодную лампу поставили ",3949613.0,5.0,1,0,0,0,1,0,0
"оперативно отреагировали на заявку, и устранили.",3949687.0,5.0,1,0,0,0,1,0,0
Доброго дня! Спасибо за таких Прекрасных Сотрудников! ,3949875.0,5.0,1,0,0,0,0,0,0
Спасибо за оперативность. После укладки плитки остались незаделанные швы на стыке. Для сравнения на 1 этаже в холле швы ровно закрыты. Просьба завершить работу до конца. ,3949884.0,5.0,1,0,0,0,1,0,1
Очень быстро,3949914.0,5.0,1,0,0,0,1,0,0
Спасибо. Отлично.,3950076.0,5.0,1,0,0,0,0,0,0
"заявка выполнена. _x000D__x000D_
Со слов электрика заявка выполнена. В квартире собственник не был. Там не проживает.. ",3950162.0,5.0,1,0,0,0,0,0,0
мастер пришёл быстро. Все быстро сделал. ,3950433.0,5.0,1,0,0,0,1,0,0
"Огромнейшее спасибо._x000D__x000D_
Максимально быстро и качественно!!!_x000D__x000D_
Просто сотрудник месяца _x000D__x000D_
",3950683.0,5.0,1,1,0,0,1,0,0
Спасибо Вам большое 🙏 за оперативность👍и качество !!!🤝,3950754.0,5.0,1,1,0,0,1,0,0
